time,value
2024-07-07T01:15:19.575705227Z,{"lat":10.8032079725845,"lon":106.70669312097547}
2024-07-07T01:15:20.580268419Z,{"lat":10.803218714867162,"lon":106.70656252640919}
2024-07-07T01:15:21.576506532Z,{"lat":10.803229773904361,"lon":106.70643653679451}
2024-07-07T01:15:22.601472143Z,{"lat":10.80323932686329,"lon":106.70632770505819}
2024-07-07T01:15:23.611424853Z,{"lat":10.803246354591314,"lon":106.70623938153636}
2024-07-07T01:15:24.63142461Z,{"lat":10.803253648187642,"lon":106.70614842288796}
2024-07-07T01:15:25.651668441Z,{"lat":10.803261050247146,"lon":106.70605611152281}
2024-07-07T01:15:26.664838164Z,{"lat":10.803267158926051,"lon":106.70595552848023}
2024-07-07T01:15:27.681309048Z,{"lat":10.80327410458323,"lon":106.70584592737225}
2024-07-07T01:15:28.701419648Z,{"lat":10.803281401346869,"lon":106.70573078586784}
2024-07-07T01:15:29.711547199Z,{"lat":10.803288540967944,"lon":106.70561812405705}
2024-07-07T01:15:30.731318165Z,{"lat":10.803296304153749,"lon":106.70549562235131}
2024-07-07T01:15:31.751626596Z,{"lat":10.803304519941225,"lon":106.70536826862566}
2024-07-07T01:15:32.771178187Z,{"lat":10.803313049497978,"lon":106.70523553787487}
2024-07-07T01:15:33.781770474Z,{"lat":10.80332084485408,"lon":106.70510147354913}
2024-07-07T01:15:34.796331992Z,{"lat":10.80332893718219,"lon":106.70496318946228}
2024-07-07T01:15:35.796685082Z,{"lat":10.803336761392448,"lon":106.70482948672988}
2024-07-07T01:15:36.821940737Z,{"lat":10.803346067415301,"lon":106.70468860656045}
2024-07-07T01:15:37.856208559Z,{"lat":10.803354232553039,"lon":106.70455031902068}
2024-07-07T01:15:38.861397368Z,{"lat":10.803362853416564,"lon":106.70440705704786}
2024-07-07T01:15:39.881493379Z,{"lat":10.803371681198614,"lon":106.70426009103126}
2024-07-07T01:15:40.901332081Z,{"lat":10.80338124409131,"lon":106.70411847346767}
2024-07-07T01:15:41.911470089Z,{"lat":10.803391964155157,"lon":106.70397417283799}
2024-07-07T01:15:42.931817469Z,{"lat":10.803402902860006,"lon":106.70382692913431}
2024-07-07T01:15:43.933853477Z,{"lat":10.803413333483421,"lon":106.70368652460645}
2024-07-07T01:15:44.974043025Z,{"lat":10.803436026333118,"lon":106.70355092528341}
2024-07-07T01:15:45.958386276Z,{"lat":10.8034470823652,"lon":106.70341346691247}
2024-07-07T01:15:47.003898661Z,{"lat":10.803468985841175,"lon":106.70327321188334}
2024-07-07T01:15:48.019080842Z,{"lat":10.80348973313184,"lon":106.70313766054917}
2024-07-07T01:15:49.023692671Z,{"lat":10.803516011052691,"lon":106.7030099307987}
2024-07-07T01:15:50.053688253Z,{"lat":10.80353938668613,"lon":106.70287527405597}
2024-07-07T01:15:51.078667632Z,{"lat":10.803567338090676,"lon":106.70275304697877}
2024-07-07T01:15:52.084327803Z,{"lat":10.803604351478668,"lon":106.70265273151846}
2024-07-07T01:15:53.079704719Z,{"lat":10.803644176460057,"lon":106.7025564531973}
2024-07-07T01:15:54.114565749Z,{"lat":10.8036723512972,"lon":106.70244715952859}
2024-07-07T01:15:55.127498587Z,{"lat":10.803679672050508,"lon":106.70235392843503}
2024-07-07T01:15:56.153015258Z,{"lat":10.803700923788279,"lon":106.70226996953616}
2024-07-07T01:15:57.209759435Z,{"lat":10.803718580489944,"lon":106.70220193218641}
2024-07-07T01:15:58.174732011Z,{"lat":10.80373450376598,"lon":106.7021405743212}
2024-07-07T01:15:59.199760819Z,{"lat":10.803747886705613,"lon":106.7020890052531}
2024-07-07T01:16:00.220718964Z,{"lat":10.803755880876665,"lon":106.70205820095916}
2024-07-07T01:16:01.225001195Z,{"lat":10.803762916070282,"lon":106.7020310919338}
2024-07-07T01:16:02.25000089Z,{"lat":10.803770575909022,"lon":106.70200157594138}
2024-07-07T01:16:03.264967169Z,{"lat":10.80377834874532,"lon":106.70197162452781}
2024-07-07T01:16:04.289059076Z,{"lat":10.803784113254913,"lon":106.70194941188737}
2024-07-07T01:16:05.295119986Z,{"lat":10.803788149232693,"lon":106.70193385987702}
2024-07-07T01:16:06.314791123Z,{"lat":10.803790530803266,"lon":106.70192468286292}
2024-07-07T01:16:07.309727461Z,{"lat":10.803797519879904,"lon":106.70189775154613}
2024-07-07T01:16:08.344794158Z,{"lat":10.803803438813906,"lon":106.70187494384948}
2024-07-07T01:16:09.364811576Z,{"lat":10.803811987367423,"lon":106.70184200333019}
2024-07-07T01:16:10.354639294Z,{"lat":10.803821847322903,"lon":106.7018040095325}
2024-07-07T01:16:11.394493378Z,{"lat":10.803836066896737,"lon":106.70170337734615}
2024-07-07T01:16:12.400826523Z,{"lat":10.803843196633075,"lon":106.70163762436391}
2024-07-07T01:16:13.432743189Z,{"lat":10.803849866464246,"lon":106.70157611279666}
2024-07-07T01:16:14.444745732Z,{"lat":10.80385779394206,"lon":106.7015030026878}
2024-07-07T01:16:15.451595998Z,{"lat":10.803830954872401,"lon":106.70144073205984}
2024-07-07T01:16:16.474668017Z,{"lat":10.803806267598658,"lon":106.70135314788064}
2024-07-07T01:16:17.499527204Z,{"lat":10.803773431078332,"lon":106.70125831892982}
2024-07-07T01:16:18.517756485Z,{"lat":10.803740510143692,"lon":106.70116330568933}
2024-07-07T01:16:19.524537384Z,{"lat":10.803708734351284,"lon":106.70107159743431}
2024-07-07T01:16:20.557110095Z,{"lat":10.803680310863387,"lon":106.70098956429091}
2024-07-07T01:16:21.564277787Z,{"lat":10.803661509416632,"lon":106.70090685918645}
2024-07-07T01:16:22.574208486Z,{"lat":10.80360649239615,"lon":106.70081562518367}
2024-07-07T01:16:23.594025142Z,{"lat":10.803555728263827,"lon":106.70071762307964}
2024-07-07T01:16:24.61389211Z,{"lat":10.80351244180702,"lon":106.70062163715671}
2024-07-07T01:16:25.623988859Z,{"lat":10.803473250544755,"lon":106.70051730369647}
2024-07-07T01:16:26.634134049Z,{"lat":10.803435708608795,"lon":106.7004076565159}
2024-07-07T01:16:27.664417755Z,{"lat":10.803391903358804,"lon":106.70028133097817}
2024-07-07T01:16:28.683874112Z,{"lat":10.80334036942533,"lon":106.70014770472905}
2024-07-07T01:16:29.697844332Z,{"lat":10.803286259207031,"lon":106.70001507544985}
2024-07-07T01:16:30.714093394Z,{"lat":10.803230037114835,"lon":106.6998742563577}
2024-07-07T01:16:31.724239588Z,{"lat":10.803176080604064,"lon":106.69973287780181}
2024-07-07T01:16:32.734110424Z,{"lat":10.80312253449621,"lon":106.69958980060528}
2024-07-07T01:16:33.764082751Z,{"lat":10.803067900312694,"lon":106.69945212651137}
2024-07-07T01:16:34.774073551Z,{"lat":10.803013336918339,"lon":106.69931019449848}
2024-07-07T01:16:35.784488275Z,{"lat":10.802962976781663,"lon":106.6991732968963}
2024-07-07T01:16:36.814187035Z,{"lat":10.802908636008112,"lon":106.69905345113929}
2024-07-07T01:16:37.832431382Z,{"lat":10.802858990844657,"lon":106.69893543022786}
2024-07-07T01:16:38.847198141Z,{"lat":10.802806856023057,"lon":106.69881581384108}
2024-07-07T01:16:39.862141795Z,{"lat":10.802754227515996,"lon":106.69869631508475}
2024-07-07T01:16:40.88206374Z,{"lat":10.802700335529742,"lon":106.69856827742774}
2024-07-07T01:16:41.892252961Z,{"lat":10.802646297309304,"lon":106.69843447542445}
2024-07-07T01:16:42.912171545Z,{"lat":10.80259705115242,"lon":106.6983053154813}
2024-07-07T01:16:43.932281044Z,{"lat":10.802558851736274,"lon":106.69817572399492}
2024-07-07T01:16:44.942671991Z,{"lat":10.802512102163798,"lon":106.69805596544548}
2024-07-07T01:16:45.947109633Z,{"lat":10.802491704214829,"lon":106.69792856671987}
2024-07-07T01:16:46.98294688Z,{"lat":10.80250276944155,"lon":106.69779425563537}
2024-07-07T01:16:47.992364235Z,{"lat":10.802519248749636,"lon":106.69766351533738}
2024-07-07T01:16:49.022062825Z,{"lat":10.802536074391309,"lon":106.69753002722678}
2024-07-07T01:16:50.024007796Z,{"lat":10.802548687466475,"lon":106.6974079028289}
2024-07-07T01:16:51.087700617Z,{"lat":10.802561185217456,"lon":106.6972941138201}
2024-07-07T01:16:52.06478951Z,{"lat":10.802574501835146,"lon":106.69717286923014}
2024-07-07T01:16:53.079452869Z,{"lat":10.80259877036032,"lon":106.69703480006149}
2024-07-07T01:16:54.094525977Z,{"lat":10.80260816621878,"lon":106.69691592584839}
2024-07-07T01:16:55.117395681Z,{"lat":10.80261895313677,"lon":106.69679813405358}
2024-07-07T01:16:56.109534837Z,{"lat":10.802629924517166,"lon":106.69667985185963}
2024-07-07T01:16:57.144057462Z,{"lat":10.80264242684304,"lon":106.69657657863576}
2024-07-07T01:16:58.164376931Z,{"lat":10.802651984078901,"lon":106.69648564879988}
2024-07-07T01:16:59.184320323Z,{"lat":10.802663980795439,"lon":106.69640279452142}
2024-07-07T01:17:00.184156687Z,{"lat":10.802674566156636,"lon":106.69634105695482}
2024-07-07T01:17:01.214460181Z,{"lat":10.802685676386892,"lon":106.69628400286872}
2024-07-07T01:17:02.229226777Z,{"lat":10.80269378932652,"lon":106.69622866769387}
2024-07-07T01:17:03.244485317Z,{"lat":10.802700815715317,"lon":106.69616846745154}
2024-07-07T01:17:04.2641434Z,{"lat":10.802703487004347,"lon":106.69610985361281}
2024-07-07T01:17:05.284401809Z,{"lat":10.802708011601434,"lon":106.6960470819746}
2024-07-07T01:17:06.283991579Z,{"lat":10.80272170758737,"lon":106.69596898910692}
2024-07-07T01:17:07.311219574Z,{"lat":10.802740433110904,"lon":106.69590226396109}
2024-07-07T01:17:08.319941994Z,{"lat":10.802750943318351,"lon":106.69583121355474}
2024-07-07T01:17:09.340124902Z,{"lat":10.802760454667643,"lon":106.6957473027542}
2024-07-07T01:17:10.361926479Z,{"lat":10.80276838441677,"lon":106.69567762110746}
2024-07-07T01:17:11.372245762Z,{"lat":10.802774968445542,"lon":106.69562359404122}
2024-07-07T01:17:12.372388953Z,{"lat":10.802789923536464,"lon":106.69548749459929}
2024-07-07T01:17:13.386983045Z,{"lat":10.802798348107997,"lon":106.69541332938894}
2024-07-07T01:17:14.380563084Z,{"lat":10.802813012461428,"lon":106.69534538801244}
2024-07-07T01:17:15.402226513Z,{"lat":10.802833428474461,"lon":106.69527202667658}
2024-07-07T01:17:16.442188758Z,{"lat":10.802830944812717,"lon":106.69519479968388}
2024-07-07T01:17:17.463000759Z,{"lat":10.802839611555035,"lon":106.69513041465169}
2024-07-07T01:17:18.472358941Z,{"lat":10.80285629949562,"lon":106.69505239639275}
2024-07-07T01:17:19.47270285Z,{"lat":10.802858179340058,"lon":106.69498140145993}
2024-07-07T01:17:20.512111256Z,{"lat":10.802864850939137,"lon":106.69490133644288}
2024-07-07T01:17:21.532462095Z,{"lat":10.802879140913122,"lon":106.69480486016035}
2024-07-07T01:17:22.547219093Z,{"lat":10.802894305212648,"lon":106.69470036716973}
2024-07-07T01:17:23.565317124Z,{"lat":10.80290902848395,"lon":106.69459096858704}
2024-07-07T01:17:24.576187737Z,{"lat":10.802917872694133,"lon":106.69448012207965}
2024-07-07T01:17:25.611561902Z,{"lat":10.80293110803341,"lon":106.69438523308231}
2024-07-07T01:17:26.608531326Z,{"lat":10.802939153814481,"lon":106.69428989171892}
2024-07-07T01:17:27.60553354Z,{"lat":10.80294865987519,"lon":106.69420200375399}
2024-07-07T01:17:28.641870622Z,{"lat":10.802959592178848,"lon":106.69411548883582}
2024-07-07T01:17:29.66480767Z,{"lat":10.802973093962077,"lon":106.69403050963611}
2024-07-07T01:17:30.671916181Z,{"lat":10.80298430128845,"lon":106.69394987344911}
2024-07-07T01:17:31.681696323Z,{"lat":10.802998000436629,"lon":106.69387263765178}
2024-07-07T01:17:32.693055691Z,{"lat":10.803005456947698,"lon":106.69379897676436}
2024-07-07T01:17:33.725171486Z,{"lat":10.803010624434826,"lon":106.69373322061077}
2024-07-07T01:17:34.727054286Z,{"lat":10.803022504402481,"lon":106.69367339382013}
2024-07-07T01:17:35.741869115Z,{"lat":10.803033157352996,"lon":106.69361363676585}
2024-07-07T01:17:36.761996216Z,{"lat":10.803038366327389,"lon":106.69355440820323}
2024-07-07T01:17:37.77248298Z,{"lat":10.803044018190477,"lon":106.69350250378507}
2024-07-07T01:17:38.791899898Z,{"lat":10.803053363043613,"lon":106.6934438932119}
2024-07-07T01:17:39.801935417Z,{"lat":10.80306042831806,"lon":106.69339138249856}
2024-07-07T01:17:40.821888968Z,{"lat":10.803068994545724,"lon":106.69333382976328}
2024-07-07T01:17:41.842012276Z,{"lat":10.803080920558939,"lon":106.69327484445573}
2024-07-07T01:17:42.865146352Z,{"lat":10.803098186134523,"lon":106.69321201218635}
2024-07-07T01:17:43.867053965Z,{"lat":10.80309261720152,"lon":106.69313704892714}
2024-07-07T01:17:44.882113269Z,{"lat":10.803101657420605,"lon":106.69306775356405}
2024-07-07T01:17:45.892536768Z,{"lat":10.803109770046447,"lon":106.69300556842644}
2024-07-07T01:17:46.902218538Z,{"lat":10.803116626689345,"lon":106.69295301067879}
2024-07-07T01:17:47.921736044Z,{"lat":10.803122658922788,"lon":106.6929067722256}
2024-07-07T01:17:48.950137131Z,{"lat":10.803127945540085,"lon":106.69286624908734}
2024-07-07T01:17:49.962019429Z,{"lat":10.803130911892264,"lon":106.69284351131651}
2024-07-07T01:17:50.972081901Z,{"lat":10.803134138988364,"lon":106.69281877487995}
2024-07-07T01:17:51.992372295Z,{"lat":10.803138162125688,"lon":106.6927879366098}
2024-07-07T01:17:52.987098929Z,{"lat":10.803158847041919,"lon":106.69274701673508}
2024-07-07T01:17:54.022316552Z,{"lat":10.803157826069574,"lon":106.69270673524206}
2024-07-07T01:17:55.022380347Z,{"lat":10.803160649440107,"lon":106.69265892618465}
2024-07-07T01:17:56.037172194Z,{"lat":10.803160441275242,"lon":106.69260672015542}
2024-07-07T01:17:57.072059523Z,{"lat":10.803170611705953,"lon":106.69254594862052}
2024-07-07T01:17:58.097207253Z,{"lat":10.803184633330629,"lon":106.69247526667776}
2024-07-07T01:17:59.10020006Z,{"lat":10.80318901880162,"lon":106.69239810844206}
2024-07-07T01:18:00.117046713Z,{"lat":10.803199691126988,"lon":106.69231763719567}
2024-07-07T01:18:01.140366149Z,{"lat":10.803211968125305,"lon":106.6922246194476}
2024-07-07T01:18:02.157031814Z,{"lat":10.803222697971943,"lon":106.6921433238336}
2024-07-07T01:18:03.180133628Z,{"lat":10.803233546782742,"lon":106.69206112688029}
2024-07-07T01:18:04.18721442Z,{"lat":10.80324478998436,"lon":106.69197594177777}
2024-07-07T01:18:05.206931997Z,{"lat":10.803256523773316,"lon":106.69188703963098}
2024-07-07T01:18:06.206776018Z,{"lat":10.803266451817805,"lon":106.69179218581384}
2024-07-07T01:18:07.251866768Z,{"lat":10.80327606246322,"lon":106.69170517759925}
2024-07-07T01:18:08.256878612Z,{"lat":10.803286384239255,"lon":106.69161173127688}
2024-07-07T01:18:09.252042616Z,{"lat":10.803297562403504,"lon":106.69151103031932}
2024-07-07T01:18:10.283981434Z,{"lat":10.803308091765233,"lon":106.69141640396174}
2024-07-07T01:18:11.303838922Z,{"lat":10.803318874592438,"lon":106.6913194997343}
2024-07-07T01:18:12.323986995Z,{"lat":10.803329832006478,"lon":106.69122102651227}
2024-07-07T01:18:13.343879513Z,{"lat":10.803335836948564,"lon":106.6911255911102}
2024-07-07T01:18:14.341855963Z,{"lat":10.803341377423768,"lon":106.69103477721056}
2024-07-07T01:18:15.364322977Z,{"lat":10.803353093868418,"lon":106.69094070634735}
2024-07-07T01:18:16.36919302Z,{"lat":10.803371637408642,"lon":106.69075969960548}
2024-07-07T01:18:17.38606686Z,{"lat":10.803385587703445,"lon":106.69065793118995}
2024-07-07T01:18:18.428849644Z,{"lat":10.803402106710257,"lon":106.69053867606837}
2024-07-07T01:18:19.434307539Z,{"lat":10.803419331837814,"lon":106.69041554818675}
2024-07-07T01:18:20.45420604Z,{"lat":10.803442887957685,"lon":106.69029957825163}
2024-07-07T01:18:21.474389529Z,{"lat":10.803469154110644,"lon":106.69017758078797}
2024-07-07T01:18:22.49385865Z,{"lat":10.803484539049514,"lon":106.690045147723}
2024-07-07T01:18:23.504153126Z,{"lat":10.8034947958487,"lon":106.68992382458673}
2024-07-07T01:18:24.524123502Z,{"lat":10.803511375824952,"lon":106.68978931324449}
2024-07-07T01:18:25.544665687Z,{"lat":10.803527447985616,"lon":106.6896455833418}
2024-07-07T01:18:26.537222555Z,{"lat":10.803541934964326,"lon":106.68950733408371}
2024-07-07T01:18:27.554319739Z,{"lat":10.803551373934562,"lon":106.68936701822898}
2024-07-07T01:18:28.569820354Z,{"lat":10.803562360447206,"lon":106.68922645686459}
2024-07-07T01:18:29.584047974Z,{"lat":10.803575481409283,"lon":106.68908380230116}
2024-07-07T01:18:30.600167675Z,{"lat":10.80359067186139,"lon":106.68895047775449}
2024-07-07T01:18:31.63218557Z,{"lat":10.803608324684532,"lon":106.6888207286235}
2024-07-07T01:18:32.634092637Z,{"lat":10.803642947962453,"lon":106.68869532786638}
2024-07-07T01:18:33.662288905Z,{"lat":10.803667146496073,"lon":106.68855556102083}
2024-07-07T01:18:34.677271023Z,{"lat":10.803689051936994,"lon":106.68842124435974}
2024-07-07T01:18:35.70735002Z,{"lat":10.803707611662178,"lon":106.6883064085226}
2024-07-07T01:18:36.681186716Z,{"lat":10.803723128768537,"lon":106.68820648438977}
2024-07-07T01:18:37.710133349Z,{"lat":10.803740051962105,"lon":106.68812388724425}
2024-07-07T01:18:38.716917215Z,{"lat":10.803753307838413,"lon":106.68804613193491}
2024-07-07T01:18:39.726828931Z,{"lat":10.80375336567946,"lon":106.6879508849043}
2024-07-07T01:18:40.758894574Z,{"lat":10.803766569225873,"lon":106.68784937894115}
2024-07-07T01:18:41.766905811Z,{"lat":10.803779756471846,"lon":106.68775032351128}
2024-07-07T01:18:42.786780547Z,{"lat":10.80379214661319,"lon":106.68765725550573}
2024-07-07T01:18:43.796979505Z,{"lat":10.803803358808084,"lon":106.68757303560336}
2024-07-07T01:18:44.80731641Z,{"lat":10.803812677559932,"lon":106.6874980821481}
2024-07-07T01:18:45.820665807Z,{"lat":10.80382011782501,"lon":106.6874409294669}
2024-07-07T01:18:46.831033233Z,{"lat":10.803827709621576,"lon":106.68738261274}
2024-07-07T01:18:47.857014217Z,{"lat":10.80383514039766,"lon":106.68732553286337}
2024-07-07T01:18:48.867025502Z,{"lat":10.80384060909565,"lon":106.68728352479397}
2024-07-07T01:18:49.884003341Z,{"lat":10.803846496588593,"lon":106.6872347541418}
2024-07-07T01:18:50.894901915Z,{"lat":10.803851621298321,"lon":106.68719459404093}
2024-07-07T01:18:51.89716851Z,{"lat":10.803856513044467,"lon":106.68715625957486}
2024-07-07T01:18:52.882787778Z,{"lat":10.803861784557602,"lon":106.68711494904093}
2024-07-07T01:18:53.930761819Z,{"lat":10.803867304511824,"lon":106.6870716915853}
2024-07-07T01:18:54.927015029Z,{"lat":10.803872107761663,"lon":106.68703405062627}
2024-07-07T01:18:55.944847928Z,{"lat":10.803877355293558,"lon":106.68699292802349}
2024-07-07T01:18:56.958619409Z,{"lat":10.803883393466748,"lon":106.68694560944301}
2024-07-07T01:18:57.968174509Z,{"lat":10.803889192566558,"lon":106.6869001643159}
2024-07-07T01:18:58.988090509Z,{"lat":10.803894931191671,"lon":106.68685519310797}
2024-07-07T01:19:00.009965866Z,{"lat":10.803900624603399,"lon":106.68681208202517}
2024-07-07T01:19:01.025010386Z,{"lat":10.803907374922193,"lon":106.68675968215001}
2024-07-07T01:19:02.03969286Z,{"lat":10.803914811216467,"lon":106.68670195733668}
2024-07-07T01:19:03.056080793Z,{"lat":10.803921611802508,"lon":106.68664783288419}
2024-07-07T01:19:04.081230901Z,{"lat":10.803928130605938,"lon":106.68659680072831}
2024-07-07T01:19:05.091144959Z,{"lat":10.803935355330394,"lon":106.68654024228985}
2024-07-07T01:19:06.119906195Z,{"lat":10.80394300402212,"lon":106.68648036479105}
2024-07-07T01:19:07.153160763Z,{"lat":10.803950785786075,"lon":106.6864194454871}
2024-07-07T01:19:08.132937958Z,{"lat":10.80396078723996,"lon":106.6863456829647}
2024-07-07T01:19:09.153232967Z,{"lat":10.803970912065276,"lon":106.68626858369748}
2024-07-07T01:19:10.168492719Z,{"lat":10.803978779447514,"lon":106.68619733884306}
2024-07-07T01:19:11.189471198Z,{"lat":10.803985614740869,"lon":106.68613292623444}
2024-07-07T01:19:12.18953332Z,{"lat":10.803992545794598,"lon":106.68606761121944}
2024-07-07T01:19:13.224358426Z,{"lat":10.803999473178893,"lon":106.68600233077947}
2024-07-07T01:19:14.252496328Z,{"lat":10.804005968786322,"lon":106.6859411192049}
2024-07-07T01:19:15.254595546Z,{"lat":10.804013207143381,"lon":106.68587290830854}
2024-07-07T01:19:16.249401912Z,{"lat":10.804019782625375,"lon":106.6858109440253}
2024-07-07T01:19:17.269394114Z,{"lat":10.804028320249968,"lon":106.68573048933723}
